Day,Month,Airline,flightclass,capacity,timediff,night1,season,delayed
1,7,16,INT,118,35,0,Summer,1
5,7,16,INT,109,31,0,Summer,1
6,7,16,INT,137,30,0,Summer,1
4,7,16,INT,94,26,0,Summer,1
0,7,16,INT,118,30,0,Summer,1
2,7,16,INT,158,31,0,Summer,1
3,7,16,INT,134,43,0,Summer,1
1,7,16,INT,89,27,0,Summer,1
5,7,16,INT,87,34,0,Summer,1
6,7,16,INT,114,44,0,Summer,1
4,7,16,INT,70,24,0,Summer,1
0,7,16,INT,164,39,0,Summer,1
2,7,16,INT,154,42,0,Summer,1
3,7,16,INT,151,35,0,Summer,1
1,7,16,INT,90,33,0,Summer,1
5,7,16,INT,106,20,0,Summer,1
6,7,16,INT,120,32,0,Summer,1
4,7,16,INT,114,35,0,Summer,1
0,7,16,INT,127,44,0,Summer,1
2,7,16,INT,157,44,0,Summer,1
3,7,16,INT,154,46,0,Summer,1
1,7,16,INT,130,21,0,Summer,1
6,7,16,INT,164,32,0,Summer,1
4,5,16,INT,118,30,0,Summer,1
0,5,16,INT,113,28,0,Summer,1
2,5,16,INT,165,25,0,Summer,1
3,5,16,INT,140,33,0,Summer,1
1,5,16,INT,94,32,0,Summer,1
5,5,16,INT,84,21,0,Summer,1
6,5,16,INT,79,33,0,Summer,1
4,5,16,INT,70,14,0,Summer,1
0,5,16,INT,103,33,0,Summer,1
2,5,16,INT,157,-13,0,Summer,1
3,5,16,INT,127,38,0,Summer,1
1,5,16,INT,85,28,0,Summer,1
5,5,16,INT,82,12,0,Summer,1
6,5,16,INT,73,63,0,Summer,1
4,5,16,INT,104,32,0,Summer,1
0,5,16,INT,89,31,0,Summer,1
2,5,16,INT,102,20,0,Summer,1
3,5,16,INT,79,25,0,Summer,1
1,5,16,INT,52,30,0,Summer,1
5,5,16,INT,92,26,0,Summer,1
6,5,16,INT,45,23,0,Summer,0
4,5,16,INT,44,27,0,Summer,0
0,5,16,INT,51,27,0,Summer,1
2,5,16,INT,75,24,0,Summer,1
3,5,16,INT,59,26,0,Summer,1
1,5,16,INT,129,28,0,Summer,1
5,5,16,INT,136,25,0,Summer,1
6,5,16,INT,163,30,0,Summer,1
4,5,16,INT,74,21,0,Summer,1
0,5,16,INT,156,29,0,Summer,1
2,4,16,INT,127,18,0,Summer,1
3,4,16,INT,122,45,0,Summer,1
1,4,16,INT,108,28,0,Summer,1
5,4,16,INT,70,15,0,Summer,1
6,4,16,INT,7,20,0,Summer,0
4,4,16,INT,51,13,0,Summer,1
0,4,16,INT,160,33,0,Summer,1
2,4,16,INT,130,33,0,Summer,1
3,4,16,INT,132,31,0,Summer,1
1,4,16,INT,108,28,0,Summer,1
5,4,16,INT,104,33,0,Summer,1
6,4,16,INT,116,45,0,Summer,1
4,4,16,INT,83,43,0,Summer,1
0,4,16,INT,105,24,0,Summer,1
2,4,16,INT,156,30,0,Summer,1
3,4,16,INT,117,27,0,Summer,1
1,4,16,INT,86,33,0,Summer,1
5,4,16,INT,58,31,0,Summer,1
6,4,16,INT,74,20,0,Summer,1
4,4,16,INT,104,31,0,Summer,1
0,4,16,INT,161,28,0,Summer,1
2,4,16,INT,143,38,0,Summer,1
3,4,16,INT,147,35,0,Summer,1
1,4,16,INT,100,28,0,Summer,1
5,4,16,INT,142,33,0,Summer,1
6,4,16,INT,109,38,0,Summer,1
4,4,16,INT,7,45,0,Summer,0
0,4,16,INT,158,38,0,Summer,1
2,4,16,INT,158,23,0,Summer,1
3,4,16,INT,166,31,0,Summer,1
1,4,16,INT,68,26,0,Summer,1
5,1,16,INT,160,38,0,Summer,1
6,1,16,INT,167,-13,0,Summer,1
4,1,16,INT,169,33,0,Summer,1
0,1,16,INT,163,36,0,Summer,1
2,1,16,INT,160,34,0,Summer,1
3,1,16,INT,170,40,0,Summer,1
1,1,16,INT,61,37,0,Summer,1
5,1,16,INT,152,30,0,Summer,1
6,1,16,INT,62,34,0,Summer,1
4,1,16,INT,79,29,0,Summer,1
0,1,16,INT,95,36,0,Summer,1
2,1,16,INT,58,14,0,Summer,1
3,1,16,INT,39,17,0,Summer,0
1,1,16,INT,53,31,0,Summer,1
5,1,16,INT,93,31,0,Summer,1
6,1,16,INT,126,30,0,Summer,1
4,1,16,INT,81,36,0,Summer,1
0,1,16,INT,139,82,0,Summer,1
1,1,16,INT,129,-397,0,Summer,1
5,1,16,INT,161,-426,0,Summer,1
6,1,16,INT,147,-417,0,Summer,1
4,1,16,INT,164,-406,0,Summer,1
0,1,16,INT,165,-410,0,Summer,1
2,1,16,INT,152,-422,0,Summer,1
3,1,16,INT,150,36,0,Summer,1
1,1,16,INT,157,30,0,Summer,1
5,1,16,INT,92,19,0,Summer,1
6,1,16,INT,104,33,0,Summer,1
4,1,16,INT,110,43,0,Summer,1
0,10,16,INT,107,42,0,Summer,1
2,10,16,INT,96,43,0,Summer,1
3,10,16,INT,94,35,0,Summer,1
1,10,16,INT,138,33,0,Summer,1
5,10,16,INT,75,38,0,Summer,1
6,10,16,INT,74,23,0,Summer,1
4,10,16,INT,71,49,0,Summer,1
0,10,16,INT,154,33,0,Summer,1
2,10,16,INT,77,-340,0,Summer,1
3,10,16,INT,90,-369,0,Summer,1
1,10,16,INT,35,-347,0,Summer,0
6,10,16,INT,65,-357,0,Summer,1
4,10,16,INT,48,-322,0,Summer,0
0,10,16,INT,134,-298,0,Summer,1
2,10,16,INT,65,-348,0,Summer,1
3,10,16,INT,55,-316,0,Summer,1
1,10,16,INT,126,39,0,Summer,1
5,10,16,INT,86,36,0,Summer,1
6,10,16,INT,128,43,0,Summer,1
4,10,16,INT,108,22,0,Summer,1
0,10,16,INT,92,29,0,Summer,1
2,10,16,INT,111,33,0,Summer,1
3,10,16,INT,121,38,0,Summer,1
1,10,16,INT,74,27,0,Summer,1
5,10,16,INT,78,65,0,Summer,1
6,10,16,INT,70,72,0,Summer,1
4,10,16,INT,59,46,0,Summer,1
0,10,16,INT,114,57,0,Summer,1
2,10,16,INT,84,-13,0,Summer,1
1,6,18,INT,392,46,0,Summer,1
5,6,18,INT,371,55,0,Summer,1
6,6,18,INT,384,-15,0,Summer,1
4,6,18,INT,364,44,0,Summer,1
0,6,18,INT,370,54,0,Summer,1
2,0,18,INT,333,51,0,Summer,1
3,0,18,INT,386,58,0,Summer,1
1,0,18,INT,354,48,0,Summer,1
5,0,18,INT,392,70,0,Summer,1
6,0,18,INT,369,41,0,Summer,1
4,0,18,INT,337,67,0,Summer,1
0,0,18,INT,347,43,0,Summer,1
2,0,18,INT,338,51,0,Summer,1
3,0,18,INT,333,44,0,Summer,1
1,0,18,INT,369,47,0,Summer,1
5,0,18,INT,351,42,0,Summer,1
6,0,18,INT,387,56,0,Summer,1
4,0,18,INT,374,-15,0,Summer,1
0,0,18,INT,291,55,0,Summer,1
2,0,18,INT,360,39,0,Summer,1
3,0,18,INT,395,71,0,Summer,1
5,0,18,INT,353,50,0,Summer,1
6,0,18,INT,413,60,0,Summer,1
4,0,18,INT,372,40,0,Summer,1
0,0,18,INT,338,59,0,Summer,1
2,0,18,INT,389,59,0,Summer,1
3,0,18,INT,334,40,0,Summer,1
1,0,18,INT,405,43,0,Summer,1
5,0,18,INT,398,56,0,Summer,1
6,0,18,INT,378,55,0,Summer,1
4,0,18,INT,388,47,0,Summer,1
0,0,18,INT,380,39,0,Summer,1
2,0,18,INT,258,43,0,Summer,1
3,0,18,INT,367,47,0,Summer,1
1,7,18,INT,383,48,0,Summer,1
5,7,18,INT,385,205,0,Summer,1
6,7,18,INT,380,79,0,Summer,1
4,7,18,INT,348,42,0,Summer,1
0,7,18,INT,346,-15,0,Summer,1
2,7,18,INT,376,43,0,Summer,1
3,7,18,INT,355,36,0,Summer,1
1,7,18,INT,364,46,0,Summer,1
6,7,18,INT,373,46,0,Summer,1
4,7,18,INT,328,41,0,Summer,1
0,7,18,INT,362,53,0,Summer,1
2,7,18,INT,370,32,0,Summer,1
3,7,18,INT,388,43,0,Summer,1
1,7,18,INT,370,50,0,Summer,1
5,7,18,INT,370,64,0,Summer,1
6,7,18,INT,359,44,0,Summer,1
4,7,18,INT,331,54,0,Summer,1
0,7,18,INT,346,51,0,Summer,1
2,7,18,INT,358,56,0,Summer,1
3,7,18,INT,336,53,0,Summer,1
1,7,18,INT,347,49,0,Summer,1
5,7,18,INT,351,40,0,Summer,1
6,7,18,INT,352,56,0,Summer,1
4,7,18,INT,347,53,0,Summer,1
0,7,18,INT,373,-13,0,Summer,1
2,7,18,INT,359,35,0,Summer,1
3,7,18,INT,335,41,0,Summer,1
5,7,18,INT,403,51,0,Summer,1
6,7,18,INT,363,40,0,Summer,1
4,5,18,INT,318,66,0,Summer,1
0,5,18,INT,323,41,0,Summer,1
2,5,18,INT,315,111,0,Summer,1
3,5,18,INT,357,-15,0,Summer,1
1,5,18,INT,363,51,0,Summer,1
5,5,18,INT,257,48,0,Summer,1
6,5,18,INT,372,104,0,Summer,1
4,5,18,INT,377,37,0,Summer,1
0,5,18,INT,371,43,0,Summer,1
2,5,18,INT,337,42,0,Summer,1
3,5,18,INT,340,39,0,Summer,1
5,5,18,INT,376,48,0,Summer,1
6,5,18,INT,381,41,0,Summer,1
0,5,18,INT,394,49,0,Summer,1
2,5,18,INT,395,70,0,Summer,1
1,5,18,INT,387,37,0,Summer,1
5,5,18,INT,348,41,0,Summer,1
6,5,18,INT,363,54,0,Summer,1
4,5,18,INT,373,36,0,Summer,1
0,5,18,INT,395,50,0,Summer,1
2,5,18,INT,372,42,0,Summer,1
5,5,18,INT,391,54,0,Summer,1
6,5,18,INT,384,53,0,Summer,1
4,5,18,INT,392,66,0,Summer,1
0,5,18,INT,386,39,0,Summer,1
2,4,18,INT,391,-4,0,Summer,1
3,4,18,INT,404,53,0,Summer,1
1,4,18,INT,386,64,0,Summer,1
5,4,18,INT,363,47,0,Summer,1
6,4,18,INT,373,57,0,Summer,1
4,4,18,INT,383,55,0,Summer,1
0,4,18,INT,367,51,0,Summer,1
2,4,18,INT,411,60,0,Summer,1
3,4,18,INT,385,55,0,Summer,1
5,4,18,INT,378,46,0,Summer,1
4,4,18,INT,393,83,0,Summer,1
2,4,18,INT,373,61,0,Summer,1
3,4,18,INT,373,-15,0,Summer,1
1,4,18,INT,390,34,0,Summer,1
5,4,18,INT,386,41,0,Summer,1
6,4,18,INT,381,43,0,Summer,1
4,4,18,INT,390,116,0,Summer,1
0,4,18,INT,370,32,0,Summer,1
2,4,18,INT,326,40,0,Summer,1
3,4,18,INT,371,55,0,Summer,1
1,4,18,INT,354,42,0,Summer,1
5,4,18,INT,403,48,0,Summer,1
4,4,18,INT,407,102,0,Summer,1
0,4,18,INT,388,54,0,Summer,1
2,4,18,INT,402,47,0,Summer,1
3,4,18,INT,384,53,0,Summer,1
1,4,18,INT,364,51,0,Summer,1
5,1,18,INT,402,56,0,Summer,1
6,1,18,INT,393,42,0,Summer,1
4,1,18,INT,402,56,0,Summer,1
0,1,18,INT,388,54,0,Summer,1
2,1,18,INT,414,49,0,Summer,1
1,1,18,INT,356,50,0,Summer,1
5,1,18,INT,404,73,0,Summer,1
6,1,18,INT,406,57,0,Summer,1
0,1,18,INT,376,-374,0,Summer,1
0,1,18,INT,227,72,0,Summer,1
2,1,18,INT,410,46,0,Summer,1
3,1,18,INT,413,64,0,Summer,1
1,1,18,INT,410,90,0,Summer,1
4,1,18,INT,409,106,0,Summer,1
0,1,18,INT,405,44,0,Summer,1
2,1,18,INT,393,50,0,Summer,1
3,1,18,INT,412,47,0,Summer,1
1,1,18,INT,398,50,0,Summer,1
5,1,18,INT,403,56,0,Summer,1
6,1,18,INT,401,55,0,Summer,1
4,1,18,INT,397,66,0,Summer,1
0,1,18,INT,395,51,0,Summer,1
3,1,18,INT,401,48,0,Summer,1
1,1,18,INT,401,46,0,Summer,1
5,1,18,INT,407,-15,0,Summer,1
6,1,18,INT,374,41,0,Summer,1
4,1,18,INT,410,69,0,Summer,1
2,10,18,INT,410,-493,0,Summer,1
2,10,18,INT,412,41,0,Summer,1
1,10,18,INT,391,56,0,Summer,1
5,10,18,INT,400,41,0,Summer,1
6,10,18,INT,395,46,0,Summer,1
4,10,18,INT,371,41,0,Summer,1
0,10,18,INT,368,66,0,Summer,1
2,10,18,INT,380,61,0,Summer,1
3,10,18,INT,347,52,0,Summer,1
1,10,18,INT,358,40,0,Summer,1
5,10,18,INT,353,54,0,Summer,1
6,10,18,INT,390,60,0,Summer,1
4,10,18,INT,307,56,0,Summer,1
0,10,18,INT,400,44,0,Summer,1
2,10,18,INT,374,46,0,Summer,1
3,10,18,INT,334,43,0,Summer,1
1,10,18,INT,352,41,0,Summer,1
5,10,18,INT,372,62,0,Summer,1
6,10,18,INT,351,46,0,Summer,1
4,10,18,INT,265,78,0,Summer,1
0,10,18,INT,389,52,0,Summer,1
1,10,18,INT,331,-446,0,Summer,1
1,10,18,INT,379,34,0,Summer,1
5,10,18,INT,366,39,0,Summer,1
6,10,18,INT,362,41,0,Summer,1
4,10,18,INT,363,50,0,Summer,1
0,10,18,INT,368,44,0,Summer,1
2,10,18,INT,358,53,0,Summer,1
4,6,20,INT,247,19,0,Summer,1
2,0,20,INT,263,11,0,Summer,1
4,0,20,INT,290,17,0,Summer,1
0,0,20,INT,251,70,0,Summer,1
3,0,20,INT,274,7,0,Summer,1
5,0,20,INT,301,48,0,Summer,1
0,0,20,INT,295,12,0,Summer,1
2,0,20,INT,300,27,0,Summer,1
3,0,20,INT,288,11,0,Summer,1
5,0,20,INT,272,24,0,Summer,1
4,0,20,INT,19,13,0,Summer,0
0,0,20,INT,257,13,0,Summer,1
2,0,20,INT,227,12,0,Summer,1
3,0,20,INT,270,20,0,Summer,1
5,7,20,INT,219,17,0,Summer,1
4,7,20,INT,153,-1,0,Summer,1
0,7,20,INT,204,11,0,Summer,1
2,7,20,INT,185,7,0,Summer,1
3,7,20,INT,136,2,0,Summer,1
5,7,20,INT,136,14,0,Summer,1
0,7,20,INT,215,15,0,Summer,1
2,7,20,INT,194,13,0,Summer,1
3,7,20,INT,100,11,0,Summer,1
5,7,20,INT,220,13,0,Summer,1
4,7,20,INT,150,17,0,Summer,1
0,7,20,INT,194,17,0,Summer,1
2,7,20,INT,232,18,0,Summer,1
5,7,20,INT,171,22,0,Summer,1
4,7,20,INT,157,24,0,Summer,1
2,7,20,INT,231,11,0,Summer,1
3,7,20,INT,152,0,0,Summer,1
5,7,20,INT,215,10,0,Summer,1
4,5,20,INT,143,11,0,Summer,1
0,5,20,INT,138,2,0,Summer,1
2,5,20,INT,193,8,0,Summer,1
3,5,20,INT,0,16,0,Summer,0
3,5,20,INT,147,1,0,Summer,1
5,5,20,INT,227,16,0,Summer,1
4,5,20,INT,281,6,0,Summer,1
0,5,20,INT,239,5,0,Summer,1
2,5,20,INT,250,26,0,Summer,1
3,5,20,INT,237,20,0,Summer,1
6,5,20,INT,211,64,0,Summer,1
4,5,20,INT,304,11,0,Summer,1
0,5,20,INT,303,9,0,Summer,1
2,5,20,INT,301,12,0,Summer,1
3,5,20,INT,261,9,0,Summer,1
5,5,20,INT,265,7,0,Summer,1
6,5,20,INT,261,16,0,Summer,1
4,5,20,INT,278,31,0,Summer,1
0,5,20,INT,274,67,0,Summer,1
3,5,20,INT,263,16,0,Summer,1
5,5,20,INT,260,17,0,Summer,1
6,5,20,INT,248,9,0,Summer,1
4,5,20,INT,287,21,0,Summer,1
0,5,20,INT,290,10,0,Summer,1
2,4,20,INT,276,9,0,Summer,1
1,4,20,INT,205,-296,0,Summer,1
5,4,20,INT,293,26,0,Summer,1
6,4,20,INT,241,6,0,Summer,1
4,4,20,INT,272,29,0,Summer,1
0,4,20,INT,287,18,0,Summer,1
2,4,20,INT,292,6,0,Summer,1
3,4,20,INT,266,7,0,Summer,1
5,4,20,INT,284,21,0,Summer,1
6,4,20,INT,279,26,0,Summer,1
4,4,20,INT,291,21,0,Summer,1
0,4,20,INT,280,4,0,Summer,1
2,4,20,INT,236,21,0,Summer,1
3,4,20,INT,283,12,0,Summer,1
6,4,20,INT,289,16,0,Summer,1
4,4,20,INT,287,23,0,Summer,1
0,4,20,INT,285,3,0,Summer,1
2,4,20,INT,298,23,0,Summer,1
3,4,20,INT,274,10,0,Summer,1
5,4,20,INT,290,16,0,Summer,1
6,4,20,INT,299,29,0,Summer,1
4,4,20,INT,299,13,0,Summer,1
0,4,20,INT,291,50,0,Summer,1
2,4,20,INT,309,16,0,Summer,1
3,4,20,INT,305,20,0,Summer,1
5,1,20,INT,293,14,0,Summer,1
6,1,20,INT,303,44,0,Summer,1
4,1,20,INT,292,18,0,Summer,1
0,1,20,INT,303,20,0,Summer,1
2,1,20,INT,304,17,0,Summer,1
3,1,20,INT,304,12,0,Summer,1
5,1,20,INT,304,11,0,Summer,1
6,1,20,INT,301,21,0,Summer,1
4,1,20,INT,263,9,0,Summer,1
0,1,20,INT,278,6,0,Summer,1
2,1,20,INT,289,26,0,Summer,1
3,1,20,INT,288,8,0,Summer,1
5,1,20,INT,285,16,0,Summer,1
6,1,20,INT,290,22,0,Summer,1
4,1,20,INT,299,14,0,Summer,1
0,1,20,INT,299,22,0,Summer,1
2,1,20,INT,298,17,0,Summer,1
3,1,20,INT,291,90,0,Summer,1
5,1,20,INT,301,15,0,Summer,1
6,1,20,INT,298,23,0,Summer,1
4,1,20,INT,294,14,0,Summer,1
0,1,20,INT,299,6,0,Summer,1
2,1,20,INT,297,35,0,Summer,1
3,1,20,INT,296,18,0,Summer,1
5,1,20,INT,291,11,0,Summer,1
6,1,20,INT,301,30,0,Summer,1
0,10,20,INT,297,17,0,Summer,1
2,10,20,INT,297,18,0,Summer,1
3,10,20,INT,291,28,0,Summer,1
5,10,20,INT,300,32,0,Summer,1
6,10,20,INT,255,14,0,Summer,1
4,10,20,INT,276,12,0,Summer,1
0,10,20,INT,257,4,0,Summer,1
2,10,20,INT,268,34,0,Summer,1
3,10,20,INT,256,10,0,Summer,1
5,10,20,INT,253,22,0,Summer,1
6,10,20,INT,186,11,0,Summer,1
4,10,20,INT,236,11,0,Summer,1
0,10,20,INT,238,11,0,Summer,1
2,10,20,INT,256,24,0,Summer,1
3,10,20,INT,235,95,0,Summer,1
5,10,20,INT,232,16,0,Summer,1
6,10,20,INT,228,7,0,Summer,1
4,10,20,INT,216,1,0,Summer,1
0,10,20,INT,246,6,0,Summer,1
2,10,20,INT,261,11,0,Summer,1
3,10,20,INT,212,-4,0,Summer,1
5,10,20,INT,276,14,0,Summer,1
4,10,20,INT,260,17,0,Summer,1
0,10,20,INT,233,11,0,Summer,1
2,10,20,INT,264,23,0,Summer,1
6,6,21,INT,217,39,0,Summer,1
0,6,21,INT,214,57,0,Summer,1
3,0,21,INT,177,39,0,Summer,1
6,0,21,INT,197,42,0,Summer,1
0,0,21,INT,172,43,0,Summer,1
3,0,21,INT,131,23,0,Summer,1
6,0,21,INT,168,33,0,Summer,1
0,0,21,INT,131,17,0,Summer,1
3,0,21,INT,192,20,0,Summer,1
6,0,21,INT,190,30,0,Summer,1
0,0,21,INT,172,32,0,Summer,1
3,0,21,INT,197,23,0,Summer,1
6,0,21,INT,196,96,0,Summer,1
0,0,21,INT,153,33,0,Summer,1
3,0,21,INT,214,21,0,Summer,1
6,7,21,INT,171,30,0,Summer,1
0,7,21,INT,144,23,0,Summer,1
3,7,21,INT,144,18,0,Summer,1
6,7,21,INT,164,42,0,Summer,1
0,7,21,INT,107,45,0,Summer,1
3,7,21,INT,131,32,0,Summer,1
6,7,21,INT,157,33,0,Summer,1
0,7,21,INT,138,32,0,Summer,1
3,7,21,INT,150,27,0,Summer,1
6,7,21,INT,174,35,0,Summer,1
3,7,21,INT,126,26,0,Summer,1
6,7,21,INT,184,27,0,Summer,1
0,5,21,INT,161,27,0,Summer,1
3,5,21,INT,170,23,0,Summer,1
0,5,21,INT,143,18,0,Summer,1
3,5,21,INT,161,33,0,Summer,1
6,5,21,INT,190,20,0,Summer,1
0,5,21,INT,157,35,0,Summer,1
3,5,21,INT,149,28,0,Summer,1
6,5,21,INT,157,47,0,Summer,1
0,5,21,INT,170,32,0,Summer,1
3,5,21,INT,200,33,0,Summer,1
6,5,21,INT,228,51,0,Summer,1
0,5,21,INT,193,29,0,Summer,1
3,4,21,INT,190,30,0,Summer,1
6,4,21,INT,188,31,0,Summer,1
0,4,21,INT,218,30,0,Summer,1
3,4,21,INT,235,34,0,Summer,1
6,4,21,INT,213,51,0,Summer,1
0,4,21,INT,164,30,0,Summer,1
3,4,21,INT,220,24,0,Summer,1
6,4,21,INT,220,42,0,Summer,1
0,4,21,INT,213,36,0,Summer,1
3,4,21,INT,181,28,0,Summer,1
6,4,21,INT,219,40,0,Summer,1
0,4,21,INT,233,32,0,Summer,1
3,4,21,INT,236,28,0,Summer,1
6,1,21,INT,213,61,0,Summer,1
0,1,21,INT,197,30,0,Summer,1
3,1,21,INT,227,32,0,Summer,1
6,1,21,INT,231,45,0,Summer,1
0,1,21,INT,207,33,0,Summer,1
3,1,21,INT,214,22,0,Summer,1
6,1,21,INT,193,23,0,Summer,1
0,1,21,INT,146,43,0,Summer,1
3,1,21,INT,121,29,0,Summer,1
6,1,21,INT,132,34,0,Summer,1
0,1,21,INT,108,30,0,Summer,1
3,1,21,INT,145,32,0,Summer,1
6,1,21,INT,141,20,0,Summer,1
0,10,21,INT,163,38,0,Summer,1
3,10,21,INT,169,26,0,Summer,1
6,10,21,INT,146,30,0,Summer,1
0,10,21,INT,131,38,0,Summer,1
3,10,21,INT,198,44,0,Summer,1
6,10,21,INT,147,23,0,Summer,1
0,10,21,INT,177,43,0,Summer,1
3,10,21,INT,130,31,0,Summer,1
6,10,21,INT,165,34,0,Summer,1
0,10,21,INT,149,29,0,Summer,1
3,10,21,INT,161,30,0,Summer,1
6,10,21,INT,216,30,0,Summer,1
0,10,21,INT,186,32,0,Summer,1
2,0,21,INT,207,31,0,Summer,1
1,7,21,INT,229,39,0,Summer,1
2,7,21,INT,159,38,0,Summer,1
1,7,21,INT,157,45,0,Summer,1
2,7,21,INT,158,28,0,Summer,1
1,7,21,INT,138,29,0,Summer,1
2,7,21,INT,165,47,0,Summer,1
1,7,21,INT,208,37,0,Summer,1
2,7,21,INT,156,32,0,Summer,1
1,7,21,INT,185,27,0,Summer,1
2,5,21,INT,167,32,0,Summer,1
1,5,21,INT,164,31,0,Summer,1
2,5,21,INT,156,33,0,Summer,1
1,5,21,INT,182,22,0,Summer,1
2,5,21,INT,187,22,0,Summer,1
1,5,21,INT,149,48,0,Summer,1
2,5,21,INT,192,33,0,Summer,1
1,5,21,INT,220,43,0,Summer,1
2,4,21,INT,199,29,0,Summer,1
1,4,21,INT,223,40,0,Summer,1
4,4,21,INT,178,45,0,Summer,1
2,4,21,INT,220,28,0,Summer,1
1,4,21,INT,206,30,0,Summer,1
4,4,21,INT,216,35,0,Summer,1
2,4,21,INT,107,30,0,Summer,1
1,4,21,INT,227,40,0,Summer,1
4,4,21,INT,222,40,0,Summer,1
2,4,21,INT,207,273,0,Summer,1
1,4,21,INT,227,32,0,Summer,1
4,4,21,INT,213,45,0,Summer,1
2,4,21,INT,231,59,0,Summer,1
1,4,21,INT,118,32,0,Summer,1
4,1,21,INT,206,25,0,Summer,1
2,1,21,INT,198,40,0,Summer,1
1,1,21,INT,215,35,0,Summer,1
4,1,21,INT,185,38,0,Summer,1
2,1,21,INT,173,25,0,Summer,1
1,1,21,INT,184,37,0,Summer,1
4,1,21,INT,179,23,0,Summer,1
2,1,21,INT,164,58,0,Summer,1
1,1,21,INT,170,20,0,Summer,1
4,1,21,INT,136,16,0,Summer,1
2,1,21,INT,151,29,0,Summer,1
1,1,21,INT,174,15,0,Summer,1
4,1,21,INT,136,34,0,Summer,1
2,10,21,INT,177,29,0,Summer,1
1,10,21,INT,166,33,0,Summer,1
4,10,21,INT,155,30,0,Summer,1
2,10,21,INT,181,34,0,Summer,1
1,10,21,INT,198,32,0,Summer,1
4,10,21,INT,163,35,0,Summer,1
2,10,21,INT,181,47,0,Summer,1
1,10,21,INT,184,22,0,Summer,1
4,10,21,INT,141,37,0,Summer,1
2,10,21,INT,163,18,0,Summer,1
1,10,21,INT,190,32,0,Summer,1
2,10,21,INT,132,46,0,Summer,1
0,6,22,INT,67,29,0,Summer,1
0,6,22,INT,67,91,0,Summer,1
2,0,22,INT,100,-65,0,Summer,1
2,0,22,INT,100,-3,0,Summer,1
5,0,22,INT,66,-51,0,Summer,1
5,0,22,INT,66,11,0,Summer,1
0,0,22,INT,99,30,0,Summer,1
0,0,22,INT,99,92,0,Summer,1
2,0,22,INT,116,-164,0,Summer,1
2,0,22,INT,116,-102,0,Summer,1
5,0,22,INT,160,32,0,Summer,1
5,0,22,INT,160,94,0,Summer,1
0,0,22,INT,100,28,0,Summer,1
0,0,22,INT,100,90,0,Summer,1
2,0,22,INT,40,-68,0,Summer,0
2,0,22,INT,40,-6,0,Summer,0
5,0,22,INT,55,-51,0,Summer,1
5,0,22,INT,55,11,0,Summer,1
0,0,22,INT,38,34,0,Summer,0
0,0,22,INT,38,96,0,Summer,1
2,0,22,INT,79,-63,0,Summer,1
2,0,22,INT,79,-1,0,Summer,1
5,0,22,INT,50,-56,0,Summer,0
5,0,22,INT,50,6,0,Summer,0
0,0,22,INT,41,14,0,Summer,0
0,0,22,INT,41,76,0,Summer,1
2,0,22,INT,69,-46,0,Summer,1
2,0,22,INT,69,16,0,Summer,1
5,7,22,INT,69,-57,0,Summer,1
5,7,22,INT,69,5,0,Summer,1
0,7,22,INT,42,41,0,Summer,0
0,7,22,INT,42,103,0,Summer,1
2,7,22,INT,45,-59,0,Summer,0
2,7,22,INT,45,3,0,Summer,0
5,7,22,INT,99,-51,0,Summer,1
5,7,22,INT,99,11,0,Summer,1
0,7,22,INT,33,-2,0,Summer,0
0,7,22,INT,33,60,0,Summer,1
2,7,22,INT,70,-50,0,Summer,1
2,7,22,INT,70,12,0,Summer,1
5,7,22,INT,39,-70,0,Summer,0
5,7,22,INT,39,-8,0,Summer,0
0,7,22,INT,52,-618,0,Summer,1
0,7,22,INT,52,-556,0,Summer,1
2,7,22,INT,73,32,0,Summer,1
2,7,22,INT,73,94,0,Summer,1
5,7,22,INT,72,-66,0,Summer,1
5,7,22,INT,72,-4,0,Summer,1
0,7,22,INT,53,12,0,Summer,1
0,7,22,INT,53,74,0,Summer,1
2,7,22,INT,60,-55,0,Summer,1
2,7,22,INT,60,7,0,Summer,1
5,7,22,INT,50,-60,0,Summer,0
5,7,22,INT,50,2,0,Summer,0
0,5,22,INT,44,6,0,Summer,0
0,5,22,INT,44,68,0,Summer,1
2,5,22,INT,70,-58,0,Summer,1
2,5,22,INT,70,4,0,Summer,1
5,5,22,INT,55,-57,0,Summer,1
5,5,22,INT,55,5,0,Summer,1
0,5,22,INT,42,17,0,Summer,0
0,5,22,INT,42,79,0,Summer,1
2,5,22,INT,77,-49,0,Summer,1
2,5,22,INT,77,13,0,Summer,1
5,5,22,INT,80,-50,0,Summer,1
5,5,22,INT,80,12,0,Summer,1
2,5,22,INT,74,-50,0,Summer,1
2,5,22,INT,74,12,0,Summer,1
5,5,22,INT,56,-64,0,Summer,1
5,5,22,INT,56,-2,0,Summer,1
0,5,22,INT,79,12,0,Summer,1
0,5,22,INT,79,74,0,Summer,1
2,5,22,INT,77,-48,0,Summer,1
2,5,22,INT,77,14,0,Summer,1
0,5,22,INT,68,16,0,Summer,1
0,5,22,INT,68,78,0,Summer,1
2,4,22,INT,83,6,0,Summer,1
2,4,22,INT,83,68,0,Summer,1
5,4,22,INT,103,-51,0,Summer,1
5,4,22,INT,103,11,0,Summer,1
0,4,22,INT,75,19,0,Summer,1
0,4,22,INT,75,81,0,Summer,1
2,4,22,INT,87,-56,0,Summer,1
